Timestamp,CPUUtilization,Predicted CPUUtilization
2024-11-01 00:00:00,0.1270042425666747,0.0
2024-11-01 00:05:00,0.1286640197561123,0.0
2024-11-01 00:10:00,0.1270034800732768,0.0
2024-11-01 00:15:00,0.1236592845524625,0.0
2024-11-01 00:20:00,0.1170040391991428,0.0
2024-11-01 00:25:00,0.1219964058831094,0.0
2024-11-01 00:30:00,0.1190127837658713,0.0
2024-11-01 00:35:00,0.1203279752316392,0.0
2024-11-01 00:40:00,0.1163338347398778,0.0
2024-11-01 00:45:00,0.1253292665060061,0.0
2024-11-01 00:50:00,0.1160067319644706,0.0
2024-11-01 00:55:00,0.1206597371633227,0.0
2024-11-01 01:00:00,0.1193422051791681,0.0
2024-11-01 01:05:00,0.1256621303748822,0.0
2024-11-01 01:10:00,0.1153348396007601,0.0
2024-11-01 01:15:00,0.1216641621276982,0.0
2024-11-01 01:20:00,0.1140001911626337,0.0
2024-11-01 01:25:00,0.1216593405611671,0.0
2024-11-01 01:30:00,0.1180035415101754,0.0
2024-11-01 01:35:00,0.1213296557017917,0.0
2024-11-01 01:40:00,0.1163436257449526,0.0
2024-11-01 01:45:00,0.1253301923500188,0.0
2024-11-01 01:50:00,0.1206741606958213,0.0
2024-11-01 01:55:00,0.1219889089626495,0.0
2024-11-01 02:00:00,0.1180058837737726,0.0
2024-11-01 02:05:00,0.1246632043048405,0.0
2024-11-01 02:10:00,0.6279515813267035,0.0
2024-11-01 02:15:00,0.1353356694370984,0.0
2024-11-01 02:20:00,0.1296728622131203,0.0
2024-11-01 02:25:00,0.1593194383365493,0.0
2024-11-01 02:30:00,0.1403341223489133,0.0
2024-11-01 02:35:00,0.1393277243768342,0.0
2024-11-01 02:40:00,0.1280006088184572,0.0
2024-11-01 02:45:00,0.1403464417908137,0.0
2024-11-01 02:50:00,0.134665247646683,0.0
2024-11-01 02:55:00,0.1216631136054177,0.0
2024-11-01 03:00:00,0.1386705099440656,0.0
2024-11-01 03:05:00,0.1456682327373002,0.0
2024-11-01 03:10:00,0.1339967204611908,0.0
2024-11-01 03:15:00,0.1433232935474265,0.0
2024-11-01 03:20:00,0.1346788663924667,0.0
2024-11-01 03:25:00,0.1426616026374096,0.0
2024-11-01 03:30:00,0.1360013434986114,0.0
2024-11-01 03:35:00,0.1413188902226003,0.0
2024-11-01 03:40:00,0.1326686878331187,0.0
2024-11-01 03:45:00,0.1376713174534385,0.0
2024-11-01 03:50:00,0.1523254311870375,0.0
2024-11-01 03:55:00,0.137664151773342,0.0
2024-11-01 04:00:00,0.1346685248127707,0.0
2024-11-01 04:05:00,0.1789892672819265,0.0
2024-11-01 04:10:00,0.141674752072255,0.0
2024-11-01 04:15:00,0.1400096988548571,0.0
2024-11-01 04:20:00,0.1346573588228983,0.0
2024-11-01 04:25:00,0.2566774359982179,0.0
2024-11-01 04:30:00,0.1336543089521378,0.0
2024-11-01 04:35:00,0.1243488458395006,0.0
2024-11-01 04:40:00,0.1566570250885871,0.0
2024-11-01 04:45:00,0.124335018274754,0.0
2024-11-01 04:50:00,0.1249966161678004,0.0
2024-11-01 04:55:00,0.1236835770265009,0.0
2024-11-01 05:00:00,0.1216564687704083,0.0
2024-11-01 05:05:00,0.1306843714501431,0.0
2024-11-01 05:10:00,0.1189887421744882,0.0
2024-11-01 05:15:00,0.1256637164657736,0.0
2024-11-01 05:20:00,0.119330767173308,0.0
2024-11-01 05:25:00,0.1250124586264095,0.0
2024-11-01 05:30:00,0.1189945630125487,0.0
2024-11-01 05:35:00,0.1266557766064697,0.0
2024-11-01 05:40:00,0.1189950161213688,0.0
2024-11-01 05:45:00,0.1260078683231253,0.0
2024-11-01 05:50:00,0.1216603315859071,0.0
2024-11-01 05:55:00,0.1273378027006376,0.0
2024-11-01 06:00:00,0.1310058064968785,0.0
2024-11-01 06:05:00,0.1233274272826035,0.0
2024-11-01 06:10:00,0.1290060031692377,0.0
2024-11-01 06:15:00,0.1256528104770322,0.0
2024-11-01 06:20:00,0.1233413582915218,0.0
2024-11-01 06:25:00,0.1183288841236743,0.0
2024-11-01 06:30:00,0.1236686020800221,0.0
2024-11-01 06:35:00,0.1266626221990111,0.0
2024-11-01 06:40:00,0.1253311271440812,0.0
2024-11-01 06:45:00,0.1189987838945457,0.0
2024-11-01 06:50:00,0.1256669495775068,0.0
2024-11-01 06:55:00,0.1233287764033731,0.0
2024-11-01 07:00:00,0.1256501366549774,0.0
2024-11-01 07:05:00,0.1183400792754002,0.0
2024-11-01 07:10:00,0.1243403261904663,0.0
2024-11-01 07:15:00,0.1256760858896087,0.0
2024-11-01 07:20:00,0.1203211986132536,0.0
2024-11-01 07:25:00,0.1243339186523312,0.0
2024-11-01 07:30:00,0.1193352080184343,0.0
2024-11-01 07:35:00,0.1223275345098419,0.0
2024-11-01 07:40:00,0.1166764314983167,0.0
2024-11-01 07:45:00,0.1229982133553073,0.0
2024-11-01 07:50:00,0.1236580146678941,0.0
2024-11-01 07:55:00,0.119331701033706,0.0
2024-11-01 08:00:00,0.1179869864738799,0.0
2024-11-01 08:05:00,0.1233483234169904,0.0
2024-11-01 08:10:00,0.1170018644606224,0.0
2024-11-01 08:15:00,0.1276755796645355,0.0
2024-11-01 08:20:00,0.1223299084210167,0.0
2024-11-01 08:25:00,0.1206593893318548,0.0
2024-11-01 08:30:00,0.1143150815881493,0.0
2024-11-01 08:35:00,0.1206652351449698,0.0
2024-11-01 08:40:00,0.117670509347501,0.0
2024-11-01 08:45:00,0.1146656016475794,0.0
2024-11-01 08:50:00,0.1200027951523763,0.0
2024-11-01 08:55:00,0.1203258412020912,0.0
2024-11-01 09:00:00,0.1133380035293101,0.0
2024-11-01 09:05:00,0.1219985794772219,0.0
2024-11-01 09:10:00,0.1143259661879331,0.0
2024-11-01 09:15:00,0.1223444615719495,0.0
2024-11-01 09:20:00,0.1230064484238459,0.0
2024-11-01 09:25:00,0.1139933368168118,0.0
2024-11-01 09:30:00,0.1213388589360674,0.0
2024-11-01 09:35:00,0.1180051623365843,0.0
2024-11-01 09:40:00,0.1256613976624017,0.0
2024-11-01 09:45:00,0.117342276188034,0.0
2024-11-01 09:50:00,0.1236605317292105,0.0
2024-11-01 09:55:00,0.1223328160467576,0.0
2024-11-01 10:00:00,0.1203250260215876,0.0
2024-11-01 10:05:00,0.1250112846575367,0.0
2024-11-01 10:10:00,0.1199943352139241,0.0
2024-11-01 10:15:00,0.1233471434086994,0.0
2024-11-01 10:20:00,0.1206599568743956,0.0
2024-11-01 10:25:00,0.1230045857772665,0.0
2024-11-01 10:30:00,0.1143362289670448,0.0
2024-11-01 10:35:00,0.1220042547319777,0.0
2024-11-01 10:40:00,0.1159857613786246,0.0
2024-11-01 10:45:00,0.1210068284845646,0.0
2024-11-01 10:50:00,0.1150056135646511,0.0
2024-11-01 10:55:00,0.1229965197864345,0.0
2024-11-01 11:00:00,0.1199973156452345,0.0
2024-11-01 11:05:00,0.1253212301265545,0.0
2024-11-01 11:10:00,0.1163371254857024,0.0
2024-11-01 11:15:00,0.1216836075897664,0.0
2024-11-01 11:20:00,0.1156452589424545,0.0
2024-11-01 11:25:00,0.1190126867054896,0.0
2024-11-01 11:30:00,0.117664113347958,0.0
2024-11-01 11:35:00,0.1236628902937325,0.0
2024-11-01 11:40:00,0.1169927435395586,0.0
2024-11-01 11:45:00,0.1223440341461716,0.0
2024-11-01 11:50:00,0.1143321321900544,0.0
2024-11-01 11:55:00,0.1196624524494431,0.0
2024-11-01 12:00:00,0.1303356536565956,0.0
2024-11-01 12:05:00,0.1200046331814974,0.0
2024-11-01 12:10:00,0.1163272623005729,0.0
2024-11-01 12:15:00,0.1223417255695661,0.0
2024-11-01 12:20:00,0.1236432442774004,0.0
2024-11-01 12:25:00,0.1136769729852333,0.0
2024-11-01 12:30:00,0.1223370734286649,0.0
2024-11-01 12:35:00,0.1216724778835407,0.0
2024-11-01 12:40:00,0.1223362513841622,0.0
2024-11-01 12:45:00,0.1143332383953562,0.0
2024-11-01 12:50:00,0.1236644071219636,0.0
2024-11-01 12:55:00,0.1213322244910739,0.0
2024-11-01 13:00:00,0.1246629519659219,0.0
2024-11-01 13:05:00,0.1266647406843705,0.0
2024-11-01 13:10:00,0.1180032539747151,0.0
2024-11-01 13:15:00,0.1219889847047284,0.0
2024-11-01 13:20:00,0.1226668827338468,0.0
2024-11-01 13:25:00,0.1163331399097747,0.0
2024-11-01 13:30:00,0.1223361543927851,0.0
2024-11-01 13:35:00,0.1226775876608072,0.0
